ENA_LAST_UPDATE	Experiment	Library_Name	LoadDate	MBases	MBytes	Run	SRA_Sample	Sample_Name	cage	collection_timestamp	gender	genotype	host_subject_id	life_stage	mouse	run_prefix	sex	timepoint	treatment	Assay_Type	BioProject	Center_Name	Consent	DATASTORE_filetype	DATASTORE_provider	ENA_FIRST_PUBLIC	InsertSize	Instrument	LibraryLayout	LibrarySelection	LibrarySource	Organism	Platform	ReleaseDate	SRA_Study	empo_1	empo_2	empo_3	env_biome	env_feature	env_material	env_package
10/28/17	ERX2239701	11113.642	11/8/17	2	1	ERR2183534	ERS1986322	qiita_sid_11113:11113.642	COM2	7/11/13	Male	IL10	N06	juvenile	pup	run1	male	pupday28	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/28/17	ERX2239702	11113.643	11/6/17	3	2	ERR2183535	ERS1986323	qiita_sid_11113:11113.643	COM2	7/11/13	Male	IL10	N07	juvenile	pup	run1	male	pupday28	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/28/17	ERX2239703	11113.644	11/8/17	3	1	ERR2183536	ERS1986324	qiita_sid_11113:11113.644	COM2	7/11/13	Male	IL10	N08	juvenile	pup	run1	male	pupday28	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/28/17	ERX2239704	11113.645	11/8/17	3	2	ERR2183537	ERS1986325	qiita_sid_11113:11113.645	COM2	7/11/13	Male	IL10	N09	juvenile	pup	run1	male	pupday28	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/28/17	ERX2239705	11113.646	11/8/17	3	2	ERR2183538	ERS1986326	qiita_sid_11113:11113.646	COM4	7/15/13	Male	IL10	N10	juvenile	pup	run1	male	pupday28	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/28/17	ERX2239706	11113.647	11/8/17	2	1	ERR2183539	ERS1986327	qiita_sid_11113:11113.647	COM4	7/15/13	Male	IL10	N11	juvenile	pup	run1	male	pupday28	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/28/17	ERX2239707	11113.648	11/8/17	2	1	ERR2183540	ERS1986328	qiita_sid_11113:11113.648	COM4	7/15/13	Male	IL10	N12	juvenile	pup	run1	male	pupday28	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/28/17	ERX2239708	11113.649	11/6/17	2	1	ERR2183541	ERS1986329	qiita_sid_11113:11113.649	COM4	7/15/13	Male	IL10	N13	juvenile	pup	run1	male	pupday28	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/28/17	ERX2239709	11113.65	11/8/17	2	1	ERR2183542	ERS1986330	qiita_sid_11113:11113.65	TBI02	7/3/13	Female	IL10	TBI02	adult	dam	run1	female	pupday21	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/28/17	ERX2239710	11113.65	11/8/17	3	1	ERR2183543	ERS1986331	qiita_sid_11113:11113.650	COM4	7/15/13	Male	IL10	N14	juvenile	pup	run1	male	pupday28	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/28/17	ERX2239711	11113.651	11/8/17	3	1	ERR2183544	ERS1986332	qiita_sid_11113:11113.651	COM3	7/15/13	Male	IL10	N15	juvenile	pup	run1	male	pupday28	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/28/17	ERX2239712	11113.652	11/8/17	3	2	ERR2183545	ERS1986333	qiita_sid_11113:11113.652	COM3	7/15/13	Male	IL10	N16	juvenile	pup	run1	male	pupday28	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/28/17	ERX2239713	11113.653	11/8/17	2	1	ERR2183546	ERS1986334	qiita_sid_11113:11113.653	COM3	7/15/13	Male	IL10	N17	juvenile	pup	run1	male	pupday28	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/28/17	ERX2239714	11113.654	11/6/17	3	2	ERR2183547	ERS1986335	qiita_sid_11113:11113.654	COM3	7/15/13	Male	IL10	N18	juvenile	pup	run1	male	pupday28	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/28/17	ERX2239730	11113.67	11/8/17	2	1	ERR2183563	ERS1986351	qiita_sid_11113:11113.67	TBI04	7/3/13	Female	IL10	TBI04	adult	dam	run1	female	pupday21	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/28/17	ERX2239735	11113.69	11/8/17	2	1	ERR2183568	ERS1986356	qiita_sid_11113:11113.69	TBI06	7/3/13	Female	IL10	TBI06	adult	dam	run1	female	pupday21	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/28/17	ERX2239736	11113.7	11/8/17	1	1	ERR2183569	ERS1986357	qiita_sid_11113:11113.70	TBI07	7/9/13	Female	IL10	TBI07	adult	dam	run1	female	pupday21	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/28/17	ERX2239738	11113.72	11/6/17	3	2	ERR2183571	ERS1986359	qiita_sid_11113:11113.72	TBI09	7/8/13	Female	IL10	TBI09	adult	dam	run1	female	pupday21	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/28/17	ERX2239740	11113.76	11/8/17	2	1	ERR2183573	ERS1986361	qiita_sid_11113:11113.76	TBI02	7/10/13	Female	IL10	TBI02	adult	dam	run1	female	pupday28	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/28/17	ERX2239741	11113.769	11/6/17	6	3	ERR2183574	ERS1986362	qiita_sid_11113:11113.769	COF4	7/22/13	Female	IL10	N53	juvenile	pup	run1	female	week_6	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/28/17	ERX2239743	11113.77	11/8/17	3	2	ERR2183576	ERS1986364	qiita_sid_11113:11113.770	COF5	7/28/13	Female	IL10	N54	juvenile	pup	run1	female	week_6	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/28/17	ERX2239744	11113.771	11/8/17	3	2	ERR2183577	ERS1986365	qiita_sid_11113:11113.771	COF5	7/28/13	Female	IL10	N55	juvenile	pup	run1	female	week_6	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/28/17	ERX2239745	11113.772	11/8/17	5	3	ERR2183578	ERS1986366	qiita_sid_11113:11113.772	COF5	7/28/13	Female	IL10	N56	juvenile	pup	run1	female	week_6	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/28/17	ERX2239746	11113.773	11/6/17	4	2	ERR2183579	ERS1986367	qiita_sid_11113:11113.773	COF6	7/28/13	Female	IL10	N57	juvenile	pup	run1	female	week_6	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/28/17	ERX2239747	11113.774	11/8/17	3	2	ERR2183580	ERS1986368	qiita_sid_11113:11113.774	COF6	7/28/13	Female	IL10	N58	juvenile	pup	run1	female	week_6	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/28/17	ERX2239748	11113.775	11/8/17	5	2	ERR2183581	ERS1986369	qiita_sid_11113:11113.775	COF6	7/28/13	Female	IL10	N59	juvenile	pup	run1	female	week_6	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/28/17	ERX2239749	11113.776	11/6/17	4	2	ERR2183582	ERS1986370	qiita_sid_11113:11113.776	COF6	7/28/13	Female	IL10	N60	juvenile	pup	run1	female	week_6	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/28/17	ERX2239750	11113.777	11/6/17	3	2	ERR2183583	ERS1986371	qiita_sid_11113:11113.777	COF6	7/28/13	Female	IL10	N61	juvenile	pup	run1	female	week_6	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/28/17	ERX2239751	11113.778	11/8/17	5	2	ERR2183584	ERS1986372	qiita_sid_11113:11113.778	COF5	7/28/13	Female	IL10	N62	juvenile	pup	run1	female	week_6	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/28/17	ERX2239753	11113.78	11/8/17	2	1	ERR2183586	ERS1986374	qiita_sid_11113:11113.78	TBI04	7/11/13	Female	IL10	TBI04	adult	dam	run1	female	pupday28	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/28/17	ERX2239769	11113.795	11/6/17	3	2	ERR2183602	ERS1986390	qiita_sid_11113:11113.795	COM2	9/29/13	Male	IL10	N07	juvenile	pup	run1	male	week_15	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/28/17	ERX2239770	11113.796	11/8/17	6	3	ERR2183603	ERS1986391	qiita_sid_11113:11113.796	COM2	9/29/13	Male	IL10	N08	juvenile	pup	run1	male	week_15	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/28/17	ERX2239771	11113.798	11/6/17	5	3	ERR2183604	ERS1986392	qiita_sid_11113:11113.798	COM2	9/29/13	Male	IL10	N09	juvenile	pup	run1	male	week_15	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/28/17	ERX2239772	11113.799	11/8/17	5	3	ERR2183605	ERS1986393	qiita_sid_11113:11113.799	COF6	10/3/13	Female	IL10	N58	juvenile	pup	run1	female	week_15	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/28/17	ERX2239773	11113.8	11/8/17	2	1	ERR2183606	ERS1986394	qiita_sid_11113:11113.80	TBI06	7/11/13	Female	IL10	TBI06	adult	dam	run1	female	pupday28	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/28/17	ERX2239774	11113.8	11/8/17	5	3	ERR2183607	ERS1986395	qiita_sid_11113:11113.800	COM4	10/3/13	Male	IL10	N11	juvenile	pup	run1	male	week_15	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/28/17	ERX2239775	11113.801	11/6/17	3	2	ERR2183608	ERS1986396	qiita_sid_11113:11113.801	COM4	10/3/13	Male	IL10	N12	juvenile	pup	run1	male	week_15	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/28/17	ERX2239776	11113.802	11/8/17	6	3	ERR2183609	ERS1986397	qiita_sid_11113:11113.802	COM4	9/29/13	Male	IL10	N13	juvenile	pup	run1	male	week_15	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/28/17	ERX2239777	11113.803	11/6/17	5	2	ERR2183610	ERS1986398	qiita_sid_11113:11113.803	COM4	9/29/13	Male	IL10	N14	juvenile	pup	run1	male	week_15	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/28/17	ERX2239778	11113.804	11/6/17	7	4	ERR2183611	ERS1986399	qiita_sid_11113:11113.804	COM3	9/29/13	Male	IL10	N15	juvenile	pup	run1	male	week_15	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/28/17	ERX2239779	11113.805	11/6/17	4	2	ERR2183612	ERS1986400	qiita_sid_11113:11113.805	COM3	9/29/13	Male	IL10	N16	juvenile	pup	run1	male	week_15	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/28/17	ERX2239780	11113.806	11/6/17	4	2	ERR2183613	ERS1986401	qiita_sid_11113:11113.806	COM3	9/29/13	Male	IL10	N17	juvenile	pup	run1	male	week_15	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/28/17	ERX2239781	11113.807	11/8/17	5	3	ERR2183614	ERS1986402	qiita_sid_11113:11113.807	COM3	9/29/13	Male	IL10	N18	juvenile	pup	run1	male	week_15	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/28/17	ERX2239784	11113.81	11/8/17	2	1	ERR2183617	ERS1986405	qiita_sid_11113:11113.81	TBI07	7/15/13	Female	IL10	TBI07	adult	dam	run1	female	pupday28	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/28/17	ERX2239788	11113.814	11/6/17	4	2	ERR2183621	ERS1986409	qiita_sid_11113:11113.814	COF5	10/3/13	Female	IL10	N54	juvenile	pup	run1	female	week_15	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/28/17	ERX2239796	11113.821	11/6/17	4	2	ERR2183629	ERS1986417	qiita_sid_11113:11113.821	COF5	10/3/13	Female	IL10	N55	juvenile	pup	run1	female	week_15	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/28/17	ERX2239797	11113.822	11/6/17	4	2	ERR2183630	ERS1986418	qiita_sid_11113:11113.822	COF5	10/3/13	Female	IL10	N56	juvenile	pup	run1	female	week_15	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/28/17	ERX2239798	11113.823	11/8/17	3	1	ERR2183631	ERS1986419	qiita_sid_11113:11113.823	COF6	10/3/13	Female	IL10	N60	juvenile	pup	run1	female	week_15	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/28/17	ERX2239799	11113.825	11/8/17	3	2	ERR2183632	ERS1986420	qiita_sid_11113:11113.825	COF6	10/3/13	Female	IL10	N61	juvenile	pup	run1	female	week_15	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/28/17	ERX2239800	11113.826	11/8/17	3	2	ERR2183633	ERS1986421	qiita_sid_11113:11113.826	COF5	10/3/13	Female	IL10	N62	juvenile	pup	run1	female	week_15	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/28/17	ERX2239804	11113.83	11/6/17	2	1	ERR2183637	ERS1986425	qiita_sid_11113:11113.83	TBI09	7/15/13	Female	IL10	TBI09	adult	dam	run1	female	pupday28	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
